pid,turkid,name_manipulated,is_manipulated,wine,shape_manipulated,value_id,value
49,A2HN2J5MUIWO54,Red,True,Red,Same,3,16
49,A2HN2J5MUIWO54,Red,True,Red,Same,4,18
49,A2HN2J5MUIWO54,Red,True,Red,Same,5,18
49,A2HN2J5MUIWO54,Red,True,Red,Same,6,18
49,A2HN2J5MUIWO54,Red,True,Red,Same,7,18
49,A2HN2J5MUIWO54,Red,True,Red,Same,8,18
49,A2HN2J5MUIWO54,Red,True,Red,Same,9,20
49,A2HN2J5MUIWO54,Red,True,Red,Same,10,20
49,A2HN2J5MUIWO54,Red,True,Red,Same,11,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,12,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,13,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,14,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,15,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,16,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,17,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,18,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,19,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,20,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,21,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,22,24
49,A2HN2J5MUIWO54,Red,True,Red,Same,23,24
55,A3SYY5R44RAATE,White,True,White,Same,0,18
55,A3SYY5R44RAATE,White,True,White,Same,1,18
55,A3SYY5R44RAATE,White,True,White,Same,2,22
55,A3SYY5R44RAATE,White,True,White,Same,3,22
55,A3SYY5R44RAATE,White,True,White,Same,4,22
55,A3SYY5R44RAATE,White,True,White,Same,5,22
55,A3SYY5R44RAATE,White,True,White,Same,6,22
55,A3SYY5R44RAATE,White,True,White,Same,7,22
55,A3SYY5R44RAATE,White,True,White,Same,8,22
55,A3SYY5R44RAATE,White,True,White,Same,9,24
55,A3SYY5R44RAATE,White,True,White,Same,10,24
55,A3SYY5R44RAATE,White,True,White,Same,11,26
55,A3SYY5R44RAATE,White,True,White,Same,12,26
55,A3SYY5R44RAATE,White,True,White,Same,13,26
55,A3SYY5R44RAATE,White,True,White,Same,14,26
55,A3SYY5R44RAATE,White,True,White,Same,15,26
55,A3SYY5R44RAATE,White,True,White,Same,16,26
55,A3SYY5R44RAATE,White,True,White,Same,17,28
55,A3SYY5R44RAATE,White,True,White,Same,18,28
55,A3SYY5R44RAATE,White,True,White,Same,19,28
55,A3SYY5R44RAATE,White,True,White,Same,20,28
55,A3SYY5R44RAATE,White,True,White,Same,21,30
55,A3SYY5R44RAATE,White,True,White,Same,22,30
55,A3SYY5R44RAATE,White,True,White,Same,23,32
85,AH976OPL3YNAJ,Red,False,White,Same,0,24
85,AH976OPL3YNAJ,Red,False,White,Same,1,24
85,AH976OPL3YNAJ,Red,False,White,Same,2,24
85,AH976OPL3YNAJ,Red,False,White,Same,3,24
85,AH976OPL3YNAJ,Red,False,White,Same,4,48
85,AH976OPL3YNAJ,Red,False,White,Same,5,48
85,AH976OPL3YNAJ,Red,False,White,Same,6,48
85,AH976OPL3YNAJ,Red,False,White,Same,7,48
85,AH976OPL3YNAJ,Red,False,White,Same,8,48
85,AH976OPL3YNAJ,Red,False,White,Same,9,48
85,AH976OPL3YNAJ,Red,False,White,Same,10,48
85,AH976OPL3YNAJ,Red,False,White,Same,11,48
85,AH976OPL3YNAJ,Red,False,White,Same,12,48
85,AH976OPL3YNAJ,Red,False,White,Same,13,48
85,AH976OPL3YNAJ,Red,False,White,Same,14,48
85,AH976OPL3YNAJ,Red,False,White,Same,15,48
85,AH976OPL3YNAJ,Red,False,White,Same,16,48
85,AH976OPL3YNAJ,Red,False,White,Same,17,48
85,AH976OPL3YNAJ,Red,False,White,Same,18,48
85,AH976OPL3YNAJ,Red,False,White,Same,19,48
85,AH976OPL3YNAJ,Red,False,White,Same,20,48
85,AH976OPL3YNAJ,Red,False,White,Same,21,48
85,AH976OPL3YNAJ,Red,False,White,Same,22,48
85,AH976OPL3YNAJ,Red,False,White,Same,23,48
15,A2P8VR6J0Q7GXS,White,True,White,Same,0,18
15,A2P8VR6J0Q7GXS,White,True,White,Same,1,20
15,A2P8VR6J0Q7GXS,White,True,White,Same,2,20
15,A2P8VR6J0Q7GXS,White,True,White,Same,3,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,4,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,5,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,6,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,7,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,8,22
15,A2P8VR6J0Q7GXS,White,True,White,Same,9,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,10,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,11,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,12,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,13,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,14,24
15,A2P8VR6J0Q7GXS,White,True,White,Same,15,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,16,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,17,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,18,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,19,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,20,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,21,26
15,A2P8VR6J0Q7GXS,White,True,White,Same,22,28
15,A2P8VR6J0Q7GXS,White,True,White,Same,23,28
112,A1H5AOHSC6H59,Red,True,Red,Uniform,0,18
112,A1H5AOHSC6H59,Red,True,Red,Uniform,1,18
112,A1H5AOHSC6H59,Red,True,Red,Uniform,2,18
112,A1H5AOHSC6H59,Red,True,Red,Uniform,3,18
112,A1H5AOHSC6H59,Red,True,Red,Uniform,4,18
112,A1H5AOHSC6H59,Red,True,Red,Uniform,5,20
112,A1H5AOHSC6H59,Red,True,Red,Uniform,6,20
112,A1H5AOHSC6H59,Red,True,Red,Uniform,7,20
112,A1H5AOHSC6H59,Red,True,Red,Uniform,8,22
112,A1H5AOHSC6H59,Red,True,Red,Uniform,9,22
112,A1H5AOHSC6H59,Red,True,Red,Uniform,10,22
112,A1H5AOHSC6H59,Red,True,Red,Uniform,11,24
112,A1H5AOHSC6H59,Red,True,Red,Uniform,12,24
112,A1H5AOHSC6H59,Red,True,Red,Uniform,13,26
112,A1H5AOHSC6H59,Red,True,Red,Uniform,14,26
112,A1H5AOHSC6H59,Red,True,Red,Uniform,15,26
112,A1H5AOHSC6H59,Red,True,Red,Uniform,16,28
112,A1H5AOHSC6H59,Red,True,Red,Uniform,17,28
112,A1H5AOHSC6H59,Red,True,Red,Uniform,18,30
112,A1H5AOHSC6H59,Red,True,Red,Uniform,19,30
112,A1H5AOHSC6H59,Red,True,Red,Uniform,20,30
112,A1H5AOHSC6H59,Red,True,Red,Uniform,21,32
112,A1H5AOHSC6H59,Red,True,Red,Uniform,22,32
112,A1H5AOHSC6H59,Red,True,Red,Uniform,23,32
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,0,22
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,1,22
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,2,22
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,3,22
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,4,24
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,5,24
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,6,24
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,7,24
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,8,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,9,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,10,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,11,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,12,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,13,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,14,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,15,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,16,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,17,26
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,18,28
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,19,28
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,20,28
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,21,30
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,22,30
10,A1LSGYXKP6O1B8,White,False,Red,Uniform,23,32
184,AEN7H01OU26XL,Red,True,Red,Uniform,0,18
184,AEN7H01OU26XL,Red,True,Red,Uniform,1,18
184,AEN7H01OU26XL,Red,True,Red,Uniform,2,20
184,AEN7H01OU26XL,Red,True,Red,Uniform,3,20
184,AEN7H01OU26XL,Red,True,Red,Uniform,4,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,5,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,6,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,7,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,8,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,9,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,10,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,11,22
184,AEN7H01OU26XL,Red,True,Red,Uniform,12,24
184,AEN7H01OU26XL,Red,True,Red,Uniform,13,24
184,AEN7H01OU26XL,Red,True,Red,Uniform,14,24
184,AEN7H01OU26XL,Red,True,Red,Uniform,15,24
184,AEN7H01OU26XL,Red,True,Red,Uniform,16,26
184,AEN7H01OU26XL,Red,True,Red,Uniform,17,26
184,AEN7H01OU26XL,Red,True,Red,Uniform,18,26
184,AEN7H01OU26XL,Red,True,Red,Uniform,19,26
184,AEN7H01OU26XL,Red,True,Red,Uniform,20,26
184,AEN7H01OU26XL,Red,True,Red,Uniform,21,30
184,AEN7H01OU26XL,Red,True,Red,Uniform,22,30
184,AEN7H01OU26XL,Red,True,Red,Uniform,23,30
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,0,18
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,1,18
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,2,20
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,3,22
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,4,22
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,5,22
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,6,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,7,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,8,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,9,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,10,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,11,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,12,24
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,13,26
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,14,26
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,15,28
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,16,28
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,17,28
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,18,28
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,19,30
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,20,30
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,21,30
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,22,32
84,A1SBMQLVY9CLYU,Red,False,White,Uniform,23,32
51,AQEP3H2QADT47,White,False,Red,Same,0,18
51,AQEP3H2QADT47,White,False,Red,Same,1,18
51,AQEP3H2QADT47,White,False,Red,Same,2,22
51,AQEP3H2QADT47,White,False,Red,Same,3,22
51,AQEP3H2QADT47,White,False,Red,Same,4,22
51,AQEP3H2QADT47,White,False,Red,Same,5,22
