turkid,is_manipulated,wine,mean_manipulated,value_id,value
A1AF0EGV7RTP5U,True,WhiteWine,High,11,33
A1AF0EGV7RTP5U,True,WhiteWine,High,12,33
A1AF0EGV7RTP5U,True,WhiteWine,High,13,35
A1AF0EGV7RTP5U,True,WhiteWine,High,14,35
A1AF0EGV7RTP5U,True,WhiteWine,High,15,35
A1AF0EGV7RTP5U,True,WhiteWine,High,16,37
A1AF0EGV7RTP5U,True,WhiteWine,High,17,37
A1AF0EGV7RTP5U,True,WhiteWine,High,18,37
A1AF0EGV7RTP5U,True,WhiteWine,High,19,39
A1AF0EGV7RTP5U,True,WhiteWine,High,20,41
A1AF0EGV7RTP5U,True,WhiteWine,High,21,41
A1AF0EGV7RTP5U,True,WhiteWine,High,22,41
A1AF0EGV7RTP5U,True,WhiteWine,High,23,43
A1AF0EGV7RTP5U,True,WhiteWine,High,24,43
A290OV59Q76QC8,False,RedWine,Med,0,11
A290OV59Q76QC8,False,RedWine,Med,1,11
A290OV59Q76QC8,False,RedWine,Med,2,11
A290OV59Q76QC8,False,RedWine,Med,3,11
A290OV59Q76QC8,False,RedWine,Med,4,17
A290OV59Q76QC8,False,RedWine,Med,5,17
A290OV59Q76QC8,False,RedWine,Med,6,17
A290OV59Q76QC8,False,RedWine,Med,7,17
A290OV59Q76QC8,False,RedWine,Med,8,23
A290OV59Q76QC8,False,RedWine,Med,9,23
A290OV59Q76QC8,False,RedWine,Med,10,23
A290OV59Q76QC8,False,RedWine,Med,11,23
A290OV59Q76QC8,False,RedWine,Med,12,27
A290OV59Q76QC8,False,RedWine,Med,13,27
A290OV59Q76QC8,False,RedWine,Med,14,27
A290OV59Q76QC8,False,RedWine,Med,15,29
A290OV59Q76QC8,False,RedWine,Med,16,31
A290OV59Q76QC8,False,RedWine,Med,17,31
A290OV59Q76QC8,False,RedWine,Med,18,31
A290OV59Q76QC8,False,RedWine,Med,19,31
A290OV59Q76QC8,False,RedWine,Med,20,31
A290OV59Q76QC8,False,RedWine,Med,21,31
A290OV59Q76QC8,False,RedWine,Med,22,31
A290OV59Q76QC8,False,RedWine,Med,23,31
A290OV59Q76QC8,False,RedWine,Med,24,31
AFTFOBESP6XUB,True,WhiteWine,Low,0,7
AFTFOBESP6XUB,True,WhiteWine,Low,1,7
AFTFOBESP6XUB,True,WhiteWine,Low,2,7
AFTFOBESP6XUB,True,WhiteWine,Low,3,9
AFTFOBESP6XUB,True,WhiteWine,Low,4,11
AFTFOBESP6XUB,True,WhiteWine,Low,5,13
AFTFOBESP6XUB,True,WhiteWine,Low,6,13
AFTFOBESP6XUB,True,WhiteWine,Low,7,13
AFTFOBESP6XUB,True,WhiteWine,Low,8,13
AFTFOBESP6XUB,True,WhiteWine,Low,9,13
AFTFOBESP6XUB,True,WhiteWine,Low,10,13
AFTFOBESP6XUB,True,WhiteWine,Low,11,15
AFTFOBESP6XUB,True,WhiteWine,Low,12,15
AFTFOBESP6XUB,True,WhiteWine,Low,13,15
AFTFOBESP6XUB,True,WhiteWine,Low,14,15
AFTFOBESP6XUB,True,WhiteWine,Low,15,17
AFTFOBESP6XUB,True,WhiteWine,Low,16,17
AFTFOBESP6XUB,True,WhiteWine,Low,17,17
AFTFOBESP6XUB,True,WhiteWine,Low,18,17
AFTFOBESP6XUB,True,WhiteWine,Low,19,19
AFTFOBESP6XUB,True,WhiteWine,Low,20,19
AFTFOBESP6XUB,True,WhiteWine,Low,21,19
AFTFOBESP6XUB,True,WhiteWine,Low,22,21
AFTFOBESP6XUB,True,WhiteWine,Low,23,21
AFTFOBESP6XUB,True,WhiteWine,Low,24,21
A1UJXOK2GPY2C1,True,WhiteWine,Low,0,5
A1UJXOK2GPY2C1,True,WhiteWine,Low,1,7
A1UJXOK2GPY2C1,True,WhiteWine,Low,2,9
A1UJXOK2GPY2C1,True,WhiteWine,Low,3,9
A1UJXOK2GPY2C1,True,WhiteWine,Low,4,11
A1UJXOK2GPY2C1,True,WhiteWine,Low,5,11
A1UJXOK2GPY2C1,True,WhiteWine,Low,6,11
A1UJXOK2GPY2C1,True,WhiteWine,Low,7,11
A1UJXOK2GPY2C1,True,WhiteWine,Low,8,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,9,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,10,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,11,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,12,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,13,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,14,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,15,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,16,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,17,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,18,13
A1UJXOK2GPY2C1,True,WhiteWine,Low,19,15
A1UJXOK2GPY2C1,True,WhiteWine,Low,20,15
A1UJXOK2GPY2C1,True,WhiteWine,Low,21,15
A1UJXOK2GPY2C1,True,WhiteWine,Low,22,15
A1UJXOK2GPY2C1,True,WhiteWine,Low,23,15
A1UJXOK2GPY2C1,True,WhiteWine,Low,24,15
A3G55RJTW3BSGM,False,RedWine,High,0,15
A3G55RJTW3BSGM,False,RedWine,High,1,15
A3G55RJTW3BSGM,False,RedWine,High,2,15
A3G55RJTW3BSGM,False,RedWine,High,3,15
A3G55RJTW3BSGM,False,RedWine,High,4,15
A3G55RJTW3BSGM,False,RedWine,High,5,17
A3G55RJTW3BSGM,False,RedWine,High,6,17
A3G55RJTW3BSGM,False,RedWine,High,7,17
A3G55RJTW3BSGM,False,RedWine,High,8,17
A3G55RJTW3BSGM,False,RedWine,High,9,19
A3G55RJTW3BSGM,False,RedWine,High,10,19
A3G55RJTW3BSGM,False,RedWine,High,11,19
A3G55RJTW3BSGM,False,RedWine,High,12,19
A3G55RJTW3BSGM,False,RedWine,High,13,19
A3G55RJTW3BSGM,False,RedWine,High,14,21
A3G55RJTW3BSGM,False,RedWine,High,15,21
A3G55RJTW3BSGM,False,RedWine,High,16,21
A3G55RJTW3BSGM,False,RedWine,High,17,21
A3G55RJTW3BSGM,False,RedWine,High,18,21
A3G55RJTW3BSGM,False,RedWine,High,19,21
A3G55RJTW3BSGM,False,RedWine,High,20,21
A3G55RJTW3BSGM,False,RedWine,High,21,23
A3G55RJTW3BSGM,False,RedWine,High,22,23
A3G55RJTW3BSGM,False,RedWine,High,23,23
A3G55RJTW3BSGM,False,RedWine,High,24,23
A107RJSS561Y7R,True,WhiteWine,Low,0,13
A107RJSS561Y7R,True,WhiteWine,Low,1,13
A107RJSS561Y7R,True,WhiteWine,Low,2,13
A107RJSS561Y7R,True,WhiteWine,Low,3,13
A107RJSS561Y7R,True,WhiteWine,Low,4,13
A107RJSS561Y7R,True,WhiteWine,Low,5,17
A107RJSS561Y7R,True,WhiteWine,Low,6,17
A107RJSS561Y7R,True,WhiteWine,Low,7,17
A107RJSS561Y7R,True,WhiteWine,Low,8,19
A107RJSS561Y7R,True,WhiteWine,Low,9,19
A107RJSS561Y7R,True,WhiteWine,Low,10,19
A107RJSS561Y7R,True,WhiteWine,Low,11,19
A107RJSS561Y7R,True,WhiteWine,Low,12,19
A107RJSS561Y7R,True,WhiteWine,Low,13,19
A107RJSS561Y7R,True,WhiteWine,Low,14,29
A107RJSS561Y7R,True,WhiteWine,Low,15,29
A107RJSS561Y7R,True,WhiteWine,Low,16,29
A107RJSS561Y7R,True,WhiteWine,Low,17,29
A107RJSS561Y7R,True,WhiteWine,Low,18,31
A107RJSS561Y7R,True,WhiteWine,Low,19,31
A107RJSS561Y7R,True,WhiteWine,Low,20,31
A107RJSS561Y7R,True,WhiteWine,Low,21,31
A107RJSS561Y7R,True,WhiteWine,Low,22,31
A107RJSS561Y7R,True,WhiteWine,Low,23,33
A107RJSS561Y7R,True,WhiteWine,Low,24,33
A3KGEHV0MAFSQ9,False,RedWine,Med,0,17
A3KGEHV0MAFSQ9,False,RedWine,Med,1,17
A3KGEHV0MAFSQ9,False,RedWine,Med,2,17
A3KGEHV0MAFSQ9,False,RedWine,Med,3,17
A3KGEHV0MAFSQ9,False,RedWine,Med,4,19
A3KGEHV0MAFSQ9,False,RedWine,Med,5,19
A3KGEHV0MAFSQ9,False,RedWine,Med,6,21
A3KGEHV0MAFSQ9,False,RedWine,Med,7,21
A3KGEHV0MAFSQ9,False,RedWine,Med,8,21
A3KGEHV0MAFSQ9,False,RedWine,Med,9,23
A3KGEHV0MAFSQ9,False,RedWine,Med,10,25
A3KGEHV0MAFSQ9,False,RedWine,Med,11,25
A3KGEHV0MAFSQ9,False,RedWine,Med,12,25
A3KGEHV0MAFSQ9,False,RedWine,Med,13,25
A3KGEHV0MAFSQ9,False,RedWine,Med,14,25
A3KGEHV0MAFSQ9,False,RedWine,Med,15,27
A3KGEHV0MAFSQ9,False,RedWine,Med,16,27
A3KGEHV0MAFSQ9,False,RedWine,Med,17,27
A3KGEHV0MAFSQ9,False,RedWine,Med,18,31
A3KGEHV0MAFSQ9,False,RedWine,Med,19,31
A3KGEHV0MAFSQ9,False,RedWine,Med,20,31
A3KGEHV0MAFSQ9,False,RedWine,Med,21,31
A3KGEHV0MAFSQ9,False,RedWine,Med,22,31
A3KGEHV0MAFSQ9,False,RedWine,Med,23,31
A3KGEHV0MAFSQ9,False,RedWine,Med,24,31
AWWD4KD3H0Y52,False,RedWine,High,0,17
AWWD4KD3H0Y52,False,RedWine,High,1,19
AWWD4KD3H0Y52,False,RedWine,High,2,19
AWWD4KD3H0Y52,False,RedWine,High,3,19
AWWD4KD3H0Y52,False,RedWine,High,4,21
AWWD4KD3H0Y52,False,RedWine,High,5,23
AWWD4KD3H0Y52,False,RedWine,High,6,23
AWWD4KD3H0Y52,False,RedWine,High,7,23
AWWD4KD3H0Y52,False,RedWine,High,8,25
AWWD4KD3H0Y52,False,RedWine,High,9,25
AWWD4KD3H0Y52,False,RedWine,High,10,25
AWWD4KD3H0Y52,False,RedWine,High,11,27
AWWD4KD3H0Y52,False,RedWine,High,12,27
AWWD4KD3H0Y52,False,RedWine,High,13,27
AWWD4KD3H0Y52,False,RedWine,High,14,29
AWWD4KD3H0Y52,False,RedWine,High,15,29
AWWD4KD3H0Y52,False,RedWine,High,16,33
AWWD4KD3H0Y52,False,RedWine,High,17,33
AWWD4KD3H0Y52,False,RedWine,High,18,33
AWWD4KD3H0Y52,False,RedWine,High,19,33
AWWD4KD3H0Y52,False,RedWine,High,20,35
AWWD4KD3H0Y52,False,RedWine,High,21,37
AWWD4KD3H0Y52,False,RedWine,High,22,39
AWWD4KD3H0Y52,False,RedWine,High,23,41
AWWD4KD3H0Y52,False,RedWine,High,24,41
A1EUK516LU9118,False,RedWine,Low,0,19
A1EUK516LU9118,False,RedWine,Low,1,19
A1EUK516LU9118,False,RedWine,Low,2,19
A1EUK516LU9118,False,RedWine,Low,3,19
A1EUK516LU9118,False,RedWine,Low,4,21
A1EUK516LU9118,False,RedWine,Low,5,21
A1EUK516LU9118,False,RedWine,Low,6,21
A1EUK516LU9118,False,RedWine,Low,7,21
A1EUK516LU9118,False,RedWine,Low,8,21
A1EUK516LU9118,False,RedWine,Low,9,23
A1EUK516LU9118,False,RedWine,Low,10,23
A1EUK516LU9118,False,RedWine,Low,11,23
A1EUK516LU9118,False,RedWine,Low,12,23
A1EUK516LU9118,False,RedWine,Low,13,25
A1EUK516LU9118,False,RedWine,Low,14,25
A1EUK516LU9118,False,RedWine,Low,15,25
A1EUK516LU9118,False,RedWine,Low,16,27
A1EUK516LU9118,False,RedWine,Low,17,27
A1EUK516LU9118,False,RedWine,Low,18,27
A1EUK516LU9118,False,RedWine,Low,19,27
A1EUK516LU9118,False,RedWine,Low,20,29
A1EUK516LU9118,False,RedWine,Low,21,29
A1EUK516LU9118,False,RedWine,Low,22,29
A1EUK516LU9118,False,RedWine,Low,23,31
A1EUK516LU9118,False,RedWine,Low,24,31
ASV53ZC7ILJ7B,False,RedWine,Med,0,15
ASV53ZC7ILJ7B,False,RedWine,Med,1,15
ASV53ZC7ILJ7B,False,RedWine,Med,2,17
ASV53ZC7ILJ7B,False,RedWine,Med,3,17
ASV53ZC7ILJ7B,False,RedWine,Med,4,17
ASV53ZC7ILJ7B,False,RedWine,Med,5,19
ASV53ZC7ILJ7B,False,RedWine,Med,6,19
ASV53ZC7ILJ7B,False,RedWine,Med,7,21
ASV53ZC7ILJ7B,False,RedWine,Med,8,21
ASV53ZC7ILJ7B,False,RedWine,Med,9,23
ASV53ZC7ILJ7B,False,RedWine,Med,10,23
ASV53ZC7ILJ7B,False,RedWine,Med,11,23
ASV53ZC7ILJ7B,False,RedWine,Med,12,23
ASV53ZC7ILJ7B,False,RedWine,Med,13,25
ASV53ZC7ILJ7B,False,RedWine,Med,14,25
ASV53ZC7ILJ7B,False,RedWine,Med,15,27
ASV53ZC7ILJ7B,False,RedWine,Med,16,27
ASV53ZC7ILJ7B,False,RedWine,Med,17,27
ASV53ZC7ILJ7B,False,RedWine,Med,18,27
ASV53ZC7ILJ7B,False,RedWine,Med,19,31
ASV53ZC7ILJ7B,False,RedWine,Med,20,31
ASV53ZC7ILJ7B,False,RedWine,Med,21,31
ASV53ZC7ILJ7B,False,RedWine,Med,22,31
ASV53ZC7ILJ7B,False,RedWine,Med,23,31
ASV53ZC7ILJ7B,False,RedWine,Med,24,31
A2FFYRKEZA2MG6,True,WhiteWine,Low,0,11
A2FFYRKEZA2MG6,True,WhiteWine,Low,1,11
A2FFYRKEZA2MG6,True,WhiteWine,Low,2,13
A2FFYRKEZA2MG6,True,WhiteWine,Low,3,13
A2FFYRKEZA2MG6,True,WhiteWine,Low,4,13
A2FFYRKEZA2MG6,True,WhiteWine,Low,5,15
A2FFYRKEZA2MG6,True,WhiteWine,Low,6,15
A2FFYRKEZA2MG6,True,WhiteWine,Low,7,17
A2FFYRKEZA2MG6,True,WhiteWine,Low,8,17
A2FFYRKEZA2MG6,True,WhiteWine,Low,9,17
A2FFYRKEZA2MG6,True,WhiteWine,Low,10,19
A2FFYRKEZA2MG6,True,WhiteWine,Low,11,19
A2FFYRKEZA2MG6,True,WhiteWine,Low,12,19
A2FFYRKEZA2MG6,True,WhiteWine,Low,13,19
A2FFYRKEZA2MG6,True,WhiteWine,Low,14,19
A2FFYRKEZA2MG6,True,WhiteWine,Low,15,21
A2FFYRKEZA2MG6,True,WhiteWine,Low,16,21
A2FFYRKEZA2MG6,True,WhiteWine,Low,17,21
A2FFYRKEZA2MG6,True,WhiteWine,Low,18,21
A2FFYRKEZA2MG6,True,WhiteWine,Low,19,23
A2FFYRKEZA2MG6,True,WhiteWine,Low,20,23
A2FFYRKEZA2MG6,True,WhiteWine,Low,21,27
A2FFYRKEZA2MG6,True,WhiteWine,Low,22,27
A2FFYRKEZA2MG6,True,WhiteWine,Low,23,27
A2FFYRKEZA2MG6,True,WhiteWine,Low,24,27
A27SMEOPKV84VI,False,RedWine,High,0,15
A27SMEOPKV84VI,False,RedWine,High,1,17
A27SMEOPKV84VI,False,RedWine,High,2,17
A27SMEOPKV84VI,False,RedWine,High,3,19
A27SMEOPKV84VI,False,RedWine,High,4,19
A27SMEOPKV84VI,False,RedWine,High,5,21
A27SMEOPKV84VI,False,RedWine,High,6,21
A27SMEOPKV84VI,False,RedWine,High,7,21
A27SMEOPKV84VI,False,RedWine,High,8,23
A27SMEOPKV84VI,False,RedWine,High,9,23
A27SMEOPKV84VI,False,RedWine,High,10,23
A27SMEOPKV84VI,False,RedWine,High,11,23
A27SMEOPKV84VI,False,RedWine,High,12,25
A27SMEOPKV84VI,False,RedWine,High,13,25
A27SMEOPKV84VI,False,RedWine,High,14,25
A27SMEOPKV84VI,False,RedWine,High,15,25
A27SMEOPKV84VI,False,RedWine,High,16,27
A27SMEOPKV84VI,False,RedWine,High,17,27
A27SMEOPKV84VI,False,RedWine,High,18,27
A27SMEOPKV84VI,False,RedWine,High,19,27
A27SMEOPKV84VI,False,RedWine,High,20,27
A27SMEOPKV84VI,False,RedWine,High,21,29
A27SMEOPKV84VI,False,RedWine,High,22,29
A27SMEOPKV84VI,False,RedWine,High,23,31
A27SMEOPKV84VI,False,RedWine,High,24,33
A4UVNGSXE2ANA,False,RedWine,Low,0,19
A4UVNGSXE2ANA,False,RedWine,Low,1,19
A4UVNGSXE2ANA,False,RedWine,Low,2,21
A4UVNGSXE2ANA,False,RedWine,Low,3,21
A4UVNGSXE2ANA,False,RedWine,Low,4,21
A4UVNGSXE2ANA,False,RedWine,Low,5,21
A4UVNGSXE2ANA,False,RedWine,Low,6,23
A4UVNGSXE2ANA,False,RedWine,Low,7,23
A4UVNGSXE2ANA,False,RedWine,Low,8,23
A4UVNGSXE2ANA,False,RedWine,Low,9,23
A4UVNGSXE2ANA,False,RedWine,Low,10,23
A4UVNGSXE2ANA,False,RedWine,Low,11,23
A4UVNGSXE2ANA,False,RedWine,Low,12,25
A4UVNGSXE2ANA,False,RedWine,Low,13,25
A4UVNGSXE2ANA,False,RedWine,Low,14,25
A4UVNGSXE2ANA,False,RedWine,Low,15,27
A4UVNGSXE2ANA,False,RedWine,Low,16,27
A4UVNGSXE2ANA,False,RedWine,Low,17,27
A4UVNGSXE2ANA,False,RedWine,Low,18,29
A4UVNGSXE2ANA,False,RedWine,Low,19,29
A4UVNGSXE2ANA,False,RedWine,Low,20,29
A4UVNGSXE2ANA,False,RedWine,Low,21,31
A4UVNGSXE2ANA,False,RedWine,Low,22,31
A4UVNGSXE2ANA,False,RedWine,Low,23,31
A4UVNGSXE2ANA,False,RedWine,Low,24,33
ADCUK2AHXYSBJ,False,RedWine,High,0,11
ADCUK2AHXYSBJ,False,RedWine,High,1,13
ADCUK2AHXYSBJ,False,RedWine,High,2,13
ADCUK2AHXYSBJ,False,RedWine,High,3,13
ADCUK2AHXYSBJ,False,RedWine,High,4,13
ADCUK2AHXYSBJ,False,RedWine,High,5,13
ADCUK2AHXYSBJ,False,RedWine,High,6,15
ADCUK2AHXYSBJ,False,RedWine,High,7,15
ADCUK2AHXYSBJ,False,RedWine,High,8,15
ADCUK2AHXYSBJ,False,RedWine,High,9,17
ADCUK2AHXYSBJ,False,RedWine,High,10,17
ADCUK2AHXYSBJ,False,RedWine,High,11,17
ADCUK2AHXYSBJ,False,RedWine,High,12,17
ADCUK2AHXYSBJ,False,RedWine,High,13,17
ADCUK2AHXYSBJ,False,RedWine,High,14,19
ADCUK2AHXYSBJ,False,RedWine,High,15,19
ADCUK2AHXYSBJ,False,RedWine,High,16,19
ADCUK2AHXYSBJ,False,RedWine,High,17,21
ADCUK2AHXYSBJ,False,RedWine,High,18,23
ADCUK2AHXYSBJ,False,RedWine,High,19,25
ADCUK2AHXYSBJ,False,RedWine,High,20,27
ADCUK2AHXYSBJ,False,RedWine,High,21,33
ADCUK2AHXYSBJ,False,RedWine,High,22,39
ADCUK2AHXYSBJ,False,RedWine,High,23,43
ADCUK2AHXYSBJ,False,RedWine,High,24,43
A35BY30TC8WCL4,False,RedWine,Low,0,19
A35BY30TC8WCL4,False,RedWine,Low,1,21
A35BY30TC8WCL4,False,RedWine,Low,2,21
A35BY30TC8WCL4,False,RedWine,Low,3,23
A35BY30TC8WCL4,False,RedWine,Low,4,23
A35BY30TC8WCL4,False,RedWine,Low,5,23
A35BY30TC8WCL4,False,RedWine,Low,6,25
A35BY30TC8WCL4,False,RedWine,Low,7,25
A35BY30TC8WCL4,False,RedWine,Low,8,25
A35BY30TC8WCL4,False,RedWine,Low,9,25
A35BY30TC8WCL4,False,RedWine,Low,10,27
A35BY30TC8WCL4,False,RedWine,Low,11,27
A35BY30TC8WCL4,False,RedWine,Low,12,27
A35BY30TC8WCL4,False,RedWine,Low,13,27
A35BY30TC8WCL4,False,RedWine,Low,14,27
A35BY30TC8WCL4,False,RedWine,Low,15,29
A35BY30TC8WCL4,False,RedWine,Low,16,29
A35BY30TC8WCL4,False,RedWine,Low,17,29
A35BY30TC8WCL4,False,RedWine,Low,18,29
A35BY30TC8WCL4,False,RedWine,Low,19,29
A35BY30TC8WCL4,False,RedWine,Low,20,31
A35BY30TC8WCL4,False,RedWine,Low,21,31
A35BY30TC8WCL4,False,RedWine,Low,22,33
A35BY30TC8WCL4,False,RedWine,Low,23,33
A35BY30TC8WCL4,False,RedWine,Low,24,35
A2B227N1NQYS56,True,WhiteWine,Med,0,21
A2B227N1NQYS56,True,WhiteWine,Med,1,21
A2B227N1NQYS56,True,WhiteWine,Med,2,21
A2B227N1NQYS56,True,WhiteWine,Med,3,23
A2B227N1NQYS56,True,WhiteWine,Med,4,23
A2B227N1NQYS56,True,WhiteWine,Med,5,23
A2B227N1NQYS56,True,WhiteWine,Med,6,23
A2B227N1NQYS56,True,WhiteWine,Med,7,23
A2B227N1NQYS56,True,WhiteWine,Med,8,25
A2B227N1NQYS56,True,WhiteWine,Med,9,25
A2B227N1NQYS56,True,WhiteWine,Med,10,25
A2B227N1NQYS56,True,WhiteWine,Med,11,25
A2B227N1NQYS56,True,WhiteWine,Med,12,25
A2B227N1NQYS56,True,WhiteWine,Med,13,25
A2B227N1NQYS56,True,WhiteWine,Med,14,27
A2B227N1NQYS56,True,WhiteWine,Med,15,27
A2B227N1NQYS56,True,WhiteWine,Med,16,27
A2B227N1NQYS56,True,WhiteWine,Med,17,27
A2B227N1NQYS56,True,WhiteWine,Med,18,27
A2B227N1NQYS56,True,WhiteWine,Med,19,29
A2B227N1NQYS56,True,WhiteWine,Med,20,29
A2B227N1NQYS56,True,WhiteWine,Med,21,29
A2B227N1NQYS56,True,WhiteWine,Med,22,31
A2B227N1NQYS56,True,WhiteWine,Med,23,31
A2B227N1NQYS56,True,WhiteWine,Med,24,31
AAKBYJD64R6K,False,RedWine,Low,0,3
AAKBYJD64R6K,False,RedWine,Low,1,7
AAKBYJD64R6K,False,RedWine,Low,2,11
AAKBYJD64R6K,False,RedWine,Low,3,15
AAKBYJD64R6K,False,RedWine,Low,4,17
AAKBYJD64R6K,False,RedWine,Low,5,19
AAKBYJD64R6K,False,RedWine,Low,6,19
AAKBYJD64R6K,False,RedWine,Low,7,21
AAKBYJD64R6K,False,RedWine,Low,8,21
AAKBYJD64R6K,False,RedWine,Low,9,23
AAKBYJD64R6K,False,RedWine,Low,10,23
AAKBYJD64R6K,False,RedWine,Low,11,23
AAKBYJD64R6K,False,RedWine,Low,12,23
AAKBYJD64R6K,False,RedWine,Low,13,25
AAKBYJD64R6K,False,RedWine,Low,14,25
AAKBYJD64R6K,False,RedWine,Low,15,27
AAKBYJD64R6K,False,RedWine,Low,16,27
AAKBYJD64R6K,False,RedWine,Low,17,27
AAKBYJD64R6K,False,RedWine,Low,18,27
AAKBYJD64R6K,False,RedWine,Low,19,29
AAKBYJD64R6K,False,RedWine,Low,20,29
AAKBYJD64R6K,False,RedWine,Low,21,31
AAKBYJD64R6K,False,RedWine,Low,22,31
AAKBYJD64R6K,False,RedWine,Low,23,33
AAKBYJD64R6K,False,RedWine,Low,24,37
A1KISJJJMHEFVP,False,RedWine,Low,0,17
A1KISJJJMHEFVP,False,RedWine,Low,1,19
A1KISJJJMHEFVP,False,RedWine,Low,2,19
A1KISJJJMHEFVP,False,RedWine,Low,3,19
A1KISJJJMHEFVP,False,RedWine,Low,4,21
A1KISJJJMHEFVP,False,RedWine,Low,5,21
A1KISJJJMHEFVP,False,RedWine,Low,6,21
A1KISJJJMHEFVP,False,RedWine,Low,7,23
A1KISJJJMHEFVP,False,RedWine,Low,8,23
A1KISJJJMHEFVP,False,RedWine,Low,9,23
A1KISJJJMHEFVP,False,RedWine,Low,10,25
A1KISJJJMHEFVP,False,RedWine,Low,11,25
A1KISJJJMHEFVP,False,RedWine,Low,12,25
A1KISJJJMHEFVP,False,RedWine,Low,13,27
A1KISJJJMHEFVP,False,RedWine,Low,14,27
A1KISJJJMHEFVP,False,RedWine,Low,15,27
A1KISJJJMHEFVP,False,RedWine,Low,16,27
A1KISJJJMHEFVP,False,RedWine,Low,17,29
A1KISJJJMHEFVP,False,RedWine,Low,18,29
A1KISJJJMHEFVP,False,RedWine,Low,19,29
A1KISJJJMHEFVP,False,RedWine,Low,20,31
A1KISJJJMHEFVP,False,RedWine,Low,21,31
A1KISJJJMHEFVP,False,RedWine,Low,22,31
A1KISJJJMHEFVP,False,RedWine,Low,23,33
A1KISJJJMHEFVP,False,RedWine,Low,24,35
A3L4RJUHA0CJEA,False,RedWine,Med,0,17
A3L4RJUHA0CJEA,False,RedWine,Med,1,17
A3L4RJUHA0CJEA,False,RedWine,Med,2,19
A3L4RJUHA0CJEA,False,RedWine,Med,3,19
A3L4RJUHA0CJEA,False,RedWine,Med,4,19
A3L4RJUHA0CJEA,False,RedWine,Med,5,21
A3L4RJUHA0CJEA,False,RedWine,Med,6,21
A3L4RJUHA0CJEA,False,RedWine,Med,7,21
A3L4RJUHA0CJEA,False,RedWine,Med,8,23
A3L4RJUHA0CJEA,False,RedWine,Med,9,23
A3L4RJUHA0CJEA,False,RedWine,Med,10,23
A3L4RJUHA0CJEA,False,RedWine,Med,11,23
A3L4RJUHA0CJEA,False,RedWine,Med,12,25
A3L4RJUHA0CJEA,False,RedWine,Med,13,25
A3L4RJUHA0CJEA,False,RedWine,Med,14,25
A3L4RJUHA0CJEA,False,RedWine,Med,15,25
A3L4RJUHA0CJEA,False,RedWine,Med,16,27
A3L4RJUHA0CJEA,False,RedWine,Med,17,27
A3L4RJUHA0CJEA,False,RedWine,Med,18,27
A3L4RJUHA0CJEA,False,RedWine,Med,19,29
A3L4RJUHA0CJEA,False,RedWine,Med,20,29
A3L4RJUHA0CJEA,False,RedWine,Med,21,29
A3L4RJUHA0CJEA,False,RedWine,Med,22,31
A3L4RJUHA0CJEA,False,RedWine,Med,23,31
A3L4RJUHA0CJEA,False,RedWine,Med,24,33
A2S8ZTPKX3B928,False,RedWine,Med,0,15
A2S8ZTPKX3B928,False,RedWine,Med,1,15
A2S8ZTPKX3B928,False,RedWine,Med,2,21
A2S8ZTPKX3B928,False,RedWine,Med,3,21
A2S8ZTPKX3B928,False,RedWine,Med,4,21
A2S8ZTPKX3B928,False,RedWine,Med,5,21
A2S8ZTPKX3B928,False,RedWine,Med,6,23
A2S8ZTPKX3B928,False,RedWine,Med,7,23
A2S8ZTPKX3B928,False,RedWine,Med,8,23
A2S8ZTPKX3B928,False,RedWine,Med,9,23
A2S8ZTPKX3B928,False,RedWine,Med,10,23
A2S8ZTPKX3B928,False,RedWine,Med,11,23
A2S8ZTPKX3B928,False,RedWine,Med,12,23
A2S8ZTPKX3B928,False,RedWine,Med,13,25
A2S8ZTPKX3B928,False,RedWine,Med,14,25
A2S8ZTPKX3B928,False,RedWine,Med,15,27
A2S8ZTPKX3B928,False,RedWine,Med,16,27
A2S8ZTPKX3B928,False,RedWine,Med,17,27
A2S8ZTPKX3B928,False,RedWine,Med,18,27
A2S8ZTPKX3B928,False,RedWine,Med,19,27
A2S8ZTPKX3B928,False,RedWine,Med,20,27
A2S8ZTPKX3B928,False,RedWine,Med,21,27
A2S8ZTPKX3B928,False,RedWine,Med,22,27
A2S8ZTPKX3B928,False,RedWine,Med,23,31
A2S8ZTPKX3B928,False,RedWine,Med,24,31
A1S9VTN2NHGOA4,True,WhiteWine,Med,0,15
A1S9VTN2NHGOA4,True,WhiteWine,Med,1,17
A1S9VTN2NHGOA4,True,WhiteWine,Med,2,17
A1S9VTN2NHGOA4,True,WhiteWine,Med,3,17
A1S9VTN2NHGOA4,True,WhiteWine,Med,4,19
A1S9VTN2NHGOA4,True,WhiteWine,Med,5,19
A1S9VTN2NHGOA4,True,WhiteWine,Med,6,19
A1S9VTN2NHGOA4,True,WhiteWine,Med,7,19
